Customer Name,Ticket Open Time,Ticket Resp Time,Issue Res Time,Fault Type,Operator,Ticket Close Time,Ticket Status,Business Status,Zone Desc,State,Channel,Designation,Manager,Resolution SLA (Mins),Resp SLA (Seconds),Resolution Catgory,Response SLA pass,Resolution SLA pass,week_label
Transnational,2020-12-29 20:25:03,2020-12-29 20:26:20,2020-12-30 01:35:46,Customers End,Kachi,2020-12-30 06:38:28,Completed,Closed,South-South,EDO,Social Media,Operator,Seun,309.43,77.0,Critical,fail,fail,week 53
Transnational,2020-12-29 22:43:05,2020-12-29 22:50:50,2020-12-30 03:29:16,Customers End,Kachi,2020-12-30 06:06:38,Completed,Closed,North-Central,NIGER,Social Media,Operator,Seun,278.43,465.0,Critical,fail,fail,week 53
Transnational,2020-12-30 15:19:07,2020-12-30 15:19:32,2020-12-30 20:02:34,Customers End,Habeeb,2020-12-31 19:56:45,Completed,Closed,North-East,ADAMAWA,Social Media,Operator,Victor,283.03,25.0,Critical,fail,fail,week 53
Transnational,2020-12-30 11:46:03,2020-12-30 11:52:31,2020-12-30 15:18:04,Support network failures,Tunde,2020-12-30 13:00:17,Completed,Closed,North-West,ZAMFARA,Social Media,Operator,Victor,205.55,388.0,Critical,fail,fail,week 53
Transnational,2020-12-30 10:16:03,2020-12-30 10:17:48,2020-12-30 15:55:27,Customers End,Sekina,2020-12-30 11:58:18,Completed,Closed,North-West,ZAMFARA,Social Media,Operator,Victor,337.65,105.0,Critical,fail,fail,week 53
Transnational,2020-12-30 10:10:36,2020-12-30 10:21:17,2020-12-30 13:55:42,Support network failures,Sekina,2020-12-30 12:05:07,Completed,Closed,North-West,ZAMFARA,Phone Call,Operator,Victor,214.42,641.0,Critical,fail,fail,week 53
Transnational,2020-12-30 16:51:39,2020-12-30 16:57:50,2020-12-30 20:39:26,Support network failures,John,2020-12-30 23:49:43,Completed,Closed,South-West,OGUN,Email,Operator,Victor,221.6,371.0,Critical,fail,fail,week 53
Transnational,2020-12-29 19:13:24,2020-12-29 19:13:55,2020-12-29 23:30:09,hardware failure,Bola,2020-12-30 13:15:17,Completed,Closed,South-South,ANAMBRA,Chatbot,Operator,Victor,256.23,31.0,Critical,fail,fail,week 53
Transnational,2020-12-30 16:05:15,2020-12-30 16:11:37,2020-12-30 19:46:53,Customers End,Sherifat,2020-12-30 23:50:08,Completed,Closed,North-Central,KWARA,Phone Call,Operator,Victor,215.27,382.0,Critical,fail,fail,week 53
Transnational,2020-12-29 14:31:22,2020-12-29 14:40:55,2020-12-29 20:26:37,Line damage,Jennifer,2020-12-30 06:17:26,Completed,Closed,North-Central,KWARA,Chatbot,Operator,Kerry,345.7,573.0,Critical,fail,fail,week 53
Transnational,2020-12-31 14:37:03,2020-12-31 14:38:35,2020-12-31 18:19:59,Line damage,Habeeb,2020-12-31 22:37:27,Completed,Closed,North-Central,FCT ABUJA,Social Media,Operator,Victor,221.4,92.0,Critical,fail,fail,week 53
Transnational,2020-12-31 23:04:08,2020-12-31 23:09:50,2021-01-01 03:18:14,Line damage,Kingsley,2021-01-01 06:23:56,Completed,Closed,North-Central,NASARAWA,Social Media,Operator,Kerry,248.4,342.0,Critical,fail,fail,week 53
Transnational,2020-12-31 18:52:03,2020-12-31 18:54:19,2020-12-31 22:00:21,Line damage,Brenda,2021-01-01 06:26:03,Completed,Closed,North-Central,NASARAWA,Social Media,Operator,Kerry,186.03,136.0,Critical,fail,fail,week 53
Transnational,2020-12-31 09:49:07,2020-12-31 09:57:39,2020-12-31 14:22:42,Support network failures,Sherifat,2020-12-31 15:59:24,Completed,Closed,North-Central,PLATEAU,Social Media,Operator,Victor,265.05,512.0,Critical,fail,fail,week 53
Transnational,2020-12-31 01:01:04,2020-12-31 01:04:15,2020-12-31 06:47:03,Line damage,Bola,2020-12-31 21:23:14,Completed,Closed,North-Central,PLATEAU,Social Media,Operator,Victor,342.8,191.0,Critical,fail,fail,week 53
Transnational,2020-12-31 14:49:09,2020-12-31 14:56:53,2020-12-31 19:24:36,Uknown,Habeeb,2025-11-16 09:23:19,Active,Open,North-West,KEBBI,Social Media,Operator,Victor,267.72,464.0,Critical,fail,fail,week 53
Transnational,2020-12-31 07:31:04,2020-12-31 07:35:28,2020-12-31 13:19:43,Customers End,John,2020-12-31 21:57:03,Completed,Closed,North-West,KEBBI,Social Media,Operator,Victor,344.25,264.0,Critical,fail,fail,week 53
Transnational,2020-12-30 17:43:04,2020-12-30 17:49:23,2020-12-30 20:49:59,Customers End,Goodluck,2020-12-31 07:58:41,Completed,Closed,North-West,KEBBI,Social Media,Operator,Kerry,180.6,379.0,Critical,fail,fail,week 53
Transnational,2020-12-31 17:19:10,2020-12-31 17:27:56,2020-12-31 22:42:13,Routine Service,Tunde,2021-01-02 06:37:02,Completed,Closed,South-South,ANAMBRA,Social Media,Operator,Victor,314.28,526.0,Critical,fail,fail,week 53
Transnational,2020-12-30 16:41:16,2020-12-30 16:50:58,2020-12-30 19:58:30,Customers End,Sherifat,2020-12-31 20:00:37,Completed,Closed,South-South,DELTA,Phone Call,Operator,Victor,187.53,582.0,Critical,fail,fail,week 53
Transnational,2020-12-30 05:34:04,2020-12-30 05:38:46,2020-12-30 08:51:32,Customers End,John,2020-12-30 13:01:48,Completed,Closed,South-West,OYO,Social Media,Operator,Victor,192.77,282.0,Critical,fail,fail,week 53
Transnational,2020-12-30 18:22:18,2020-12-30 18:25:52,2020-12-30 22:37:26,Line damage,Myers,2020-12-31 07:57:38,Completed,Closed,South-West,OGUN,Social Media,Operator,Kerry,251.57,214.0,Critical,fail,fail,week 53
Transnational,2020-12-31 19:13:04,2020-12-31 19:16:21,2020-12-31 23:19:32,Routine Service,Jonathan,2021-01-01 13:15:35,Completed,Closed,North-Central,PLATEAU,Social Media,Operator,Kerry,243.18,197.0,Critical,fail,fail,week 53
Transnational,2020-12-31 12:10:04,2020-12-31 12:18:50,2020-12-31 16:55:19,Support network failures,Habeeb,2020-12-31 22:41:06,Completed,Closed,North-Central,NIGER,Social Media,Operator,Victor,276.48,526.0,Critical,fail,fail,week 53
Transnational,2020-12-30 08:51:31,2020-12-30 08:54:08,2020-12-30 14:39:26,hardware failure,Atiku,2020-12-30 13:08:17,Completed,Closed,North-Central,NIGER,Email,Operator,Victor,345.3,157.0,Critical,fail,fail,week 53
Transnational,2020-12-30 18:09:15,2020-12-30 18:15:30,2020-12-30 22:41:39,Customers End,Habeeb,2020-12-31 22:46:36,Completed,Closed,South-East,IMO,Phone Call,Operator,Victor,266.15,375.0,Critical,fail,fail,week 53
Union,2020-12-29 14:39:00,2020-12-29 14:42:30,2020-12-29 18:20:36,Customers End,Atiku,2020-12-30 13:38:16,Completed,Closed,North-Central,FCT ABUJA,USSD,Operator,Victor,218.1,210.0,Critical,fail,fail,week 53
Union,2020-12-29 13:16:10,2020-12-29 13:18:15,2020-12-29 17:45:00,Customers End,Kingsley,2020-12-30 06:30:58,Completed,Closed,North-West,KADUNA,USSD,Operator,Kerry,266.75,125.0,Critical,fail,fail,week 53
Union,2020-12-30 20:53:51,2020-12-30 21:02:18,2020-12-31 02:45:35,Customers End,Atiku,2020-12-31 21:15:34,Completed,Closed,South-West,ONDO,Chatbot,Operator,Victor,343.28,507.0,Critical,fail,fail,week 53
Union,2020-12-29 15:39:02,2020-12-29 15:46:39,2020-12-29 20:24:23,Traffic Spikes,Atiku,2020-12-30 15:37:50,Completed,Closed,South-South,RIVERS,USSD,Operator,Victor,277.73,457.0,Critical,fail,fail,week 53
Union,2020-12-29 14:18:26,2020-12-29 14:24:03,2020-12-29 18:51:40,hardware failure,Myers,2020-12-30 06:13:16,Completed,Closed,South-South,CROSS RIVER,USSD,Operator,Kerry,267.62,337.0,Critical,fail,fail,week 53
Union,2020-12-29 14:49:40,2020-12-29 14:50:16,2020-12-29 19:25:46,hardware failure,Jennifer,2020-12-30 06:20:56,Completed,Closed,South-East,ENUGU,Social Media,Operator,Kerry,275.5,36.0,Critical,fail,fail,week 53
Union,2020-12-31 14:37:07,2020-12-31 14:37:20,2020-12-31 17:55:29,Line damage,Habeeb,2020-12-31 22:37:00,Completed,Closed,North-Central,FCT ABUJA,Social Media,Operator,Victor,198.15,13.0,Critical,pass,fail,week 53
Union,2020-12-30 13:13:11,2020-12-30 13:14:49,2020-12-30 18:52:04,Line damage,Atiku,2020-12-30 23:55:15,Completed,Closed,North-East,GOMBE,Social Media,Operator,Victor,337.25,98.0,Critical,fail,fail,week 53
Union,2020-12-30 04:28:07,2020-12-30 04:37:14,2020-12-30 10:23:02,Line damage,Segun,2020-12-30 06:42:19,Completed,Closed,North-East,GOMBE,Social Media,Operator,Seun,345.8,547.0,Critical,fail,fail,week 53
Union,2020-12-30 04:07:06,2020-12-30 04:11:43,2020-12-30 08:22:25,Customers End,Sheg,2020-12-30 12:54:44,Completed,Closed,North-East,GOMBE,Social Media,Operator,Seun,250.7,277.0,Critical,fail,fail,week 53
Union,2020-12-29 18:46:05,2020-12-29 18:54:16,2020-12-29 23:24:48,Line damage,Paul,2020-12-30 06:26:28,Completed,Closed,South-West,OYO,Social Media,Operator,Seun,270.53,491.0,Critical,fail,fail,week 53
Union,2020-12-31 23:04:28,2020-12-31 23:05:58,2021-01-01 03:45:01,Line damage,Myers,2021-01-01 06:23:45,Completed,Closed,North-Central,NASARAWA,Social Media,Operator,Kerry,279.05,90.0,Critical,fail,fail,week 53
Union,2020-12-31 18:52:23,2020-12-31 18:54:58,2020-12-31 21:56:38,Line damage,Jonathan,2021-01-01 06:18:53,Completed,Closed,North-Central,NASARAWA,Social Media,Operator,Kerry,181.67,155.0,Critical,fail,fail,week 53
Union,2020-12-31 18:40:08,2020-12-31 18:45:43,2020-12-31 22:53:24,Line damage,Myers,2021-01-01 06:22:39,Completed,Closed,North-Central,NASARAWA,Social Media,Operator,Kerry,247.68,335.0,Critical,fail,fail,week 53
Union,2020-12-29 15:41:47,2020-12-29 15:49:09,2020-12-29 19:54:39,Customers End,Kingsley,2020-12-30 06:22:52,Completed,Closed,North-Central,FCT ABUJA,USSD,Operator,Kerry,245.5,442.0,Critical,fail,fail,week 53
Union,2020-12-29 15:36:24,2020-12-29 15:41:41,2020-12-29 19:44:59,hardware failure,Vitus,2020-12-30 13:36:22,Completed,Closed,South-South,DELTA,USSD,Operator,Seun,243.3,317.0,Critical,fail,fail,week 53
Wemathon,2020-12-31 17:46:07,2020-12-31 17:53:42,2020-12-31 22:17:58,Customers End,Bukky,2021-01-02 06:41:47,Completed,Closed,North-East,YOBE,Social Media,Operator,Wale,264.27,455.0,Critical,fail,fail,week 53
Wemathon,2020-12-30 16:46:09,2020-12-30 16:49:14,2020-12-30 21:22:41,Customers End,John,2020-12-31 20:01:20,Completed,Closed,North-East,YOBE,Social Media,Operator,Victor,273.45,185.0,Critical,fail,fail,week 53
Zendesky,2020-12-30 23:37:03,2020-12-30 23:47:20,2020-12-31 05:05:03,Customers End,Jonathan,2020-12-31 06:56:51,Completed,Closed,South-West,OSUN,Social Media,Operator,Kerry,317.72,617.0,Critical,fail,fail,week 53
Addide,2020-12-31 20:13:03,2020-12-31 20:13:49,2021-01-01 00:48:55,Customers End,Akin,2021-01-02 06:56:59,Completed,Closed,South-South,AKWA IBOM,Social Media,Operator,Wale,275.1,46.0,Critical,fail,fail,week 53
Addide,2020-12-30 20:49:03,2020-12-30 20:53:31,2020-12-31 01:07:37,Customers End,Jonathan,2021-01-01 08:19:12,Completed,Closed,South-South,AKWA IBOM,Social Media,Operator,Kerry,254.1,268.0,Critical,fail,fail,week 53
Ajayi,2020-12-29 17:46:14,2020-12-29 17:48:33,2020-12-29 22:16:17,Support network failures,Popoola,2020-12-30 00:58:19,Completed,Closed,South-South,RIVERS,Social Media,Operator,Seun,267.73,139.0,Critical,fail,fail,week 53
Best Land,2020-12-30 20:55:03,2020-12-30 21:00:10,2020-12-31 01:28:37,Customers End,Sherifat,2021-01-01 08:18:45,Completed,Closed,North-West,KANO,Social Media,Operator,Victor,268.45,307.0,Critical,fail,fail,week 53
Best Land,2020-12-30 18:10:04,2020-12-30 18:11:43,2020-12-30 22:31:01,Customers End,Amelia,2020-12-31 07:09:33,Completed,Closed,South-South,ANAMBRA,Social Media,Operator,Kerry,259.3,99.0,Critical,fail,fail,week 53
Best Land,2020-12-30 12:49:03,2020-12-30 12:57:25,2020-12-30 16:32:27,Customers End,Myers,2020-12-31 07:12:22,Completed,Closed,South-South,ANAMBRA,Social Media,Operator,Kerry,215.03,502.0,Critical,fail,fail,week 53
Best Land,2020-12-29 14:52:04,2020-12-29 14:56:33,2020-12-29 18:15:09,Customers End,Jonathan,2020-12-29 21:33:31,Completed,Closed,South-South,ANAMBRA,Social Media,Operator,Kerry,198.6,269.0,Critical,fail,fail,week 53
Bimta,2020-12-31 10:37:17,2020-12-31 10:44:53,2020-12-31 14:51:41,Customers End,Amelia,2020-12-31 14:27:42,Completed,Closed,South-South,CROSS RIVER,Social Media,Operator,Kerry,246.8,456.0,Critical,fail,fail,week 53
CCD,2020-12-29 14:07:54,2020-12-29 14:14:00,2020-12-29 18:53:41,Support network failures,Bola,2020-12-29 23:15:12,Completed,Closed,South-West,OGUN,USSD,Operator,Victor,279.68,366.0,Critical,fail,fail,week 53
CCD,2020-12-29 14:42:12,2020-12-29 14:44:00,2020-12-29 18:26:12,Line damage,Goodluck,2020-12-29 23:19:50,Completed,Closed,North-West,KEBBI,Chatbot,Operator,Kerry,222.2,108.0,Critical,fail,fail,week 53
CCD,2020-12-31 08:37:22,2020-12-31 08:38:29,2020-12-31 13:20:40,Customers End,Jonathan,2021-01-01 06:17:26,Completed,Closed,South-South,DELTA,Email,Operator,Kerry,282.18,67.0,Critical,fail,fail,week 53
CCD,2020-12-29 14:49:32,2020-12-29 14:50:43,2020-12-29 18:59:58,Line damage,Brenda,2020-12-29 23:18:06,Completed,Closed,South-West,OYO,Social Media,Operator,Kerry,249.25,71.0,Critical,fail,fail,week 53
CCD,2020-12-30 02:10:03,2020-12-30 02:11:46,2020-12-30 05:36:24,Customers End,Popoola,2020-12-30 06:39:41,Completed,Closed,North-Central,NASARAWA,Social Media,Operator,Seun,204.63,103.0,Critical,fail,fail,week 53
CCD,2020-12-31 08:50:12,2020-12-31 08:52:43,2020-12-31 11:57:54,Customers End,Sekina,2020-12-31 18:12:31,Completed,Closed,South-West,OGUN,Email,Operator,Victor,185.18,151.0,Critical,fail,fail,week 53
CCD,2020-12-29 18:19:06,2020-12-29 18:21:50,2020-12-29 23:23:55,Routine Service,Jennifer,2020-12-30 13:43:32,Completed,Closed,South-South,RIVERS,Social Media,Operator,Kerry,302.08,164.0,Critical,fail,fail,week 53
CCD,2020-12-31 18:22:04,2020-12-31 18:25:48,2020-12-31 23:58:01,Uknown,Kingsley,2025-11-16 09:23:19,Active,Open,North-East,GOMBE,Social Media,Operator,Kerry,332.22,224.0,Critical,fail,fail,week 53
CCD,2020-12-29 15:43:04,2020-12-29 15:52:34,2020-12-29 20:29:03,Customers End,Jonathan,2020-12-29 23:31:44,Completed,Closed,North-East,GOMBE,Social Media,Operator,Kerry,276.48,570.0,Critical,fail,fail,week 53
Chanrai's,2020-12-30 21:25:06,2020-12-30 21:25:19,2020-12-31 02:32:21,Line damage,Kingsley,2020-12-31 06:56:13,Completed,Closed,North-East,BORNO,Social Media,Operator,Kerry,307.03,13.0,Critical,pass,fail,week 53
DePrince,2020-12-30 01:31:11,2020-12-30 01:36:50,2020-12-30 05:22:25,Line damage,Segun,2020-12-30 06:04:00,Completed,Closed,North-Central,NASARAWA,Social Media,Operator,Seun,225.58,339.0,Critical,fail,fail,week 53
EverGlade,2020-12-30 23:13:03,2020-12-30 23:13:45,2020-12-31 02:57:24,Customers End,Amelia,2021-01-01 08:06:45,Completed,Closed,South-East,ENUGU,Social Media,Operator,Kerry,223.65,42.0,Critical,fail,fail,week 53
ExcluDive,2020-12-31 18:31:06,2020-12-31 18:33:43,2020-12-31 22:12:04,Customers End,Kola,2021-01-02 06:38:11,Completed,Closed,North-Central,FCT ABUJA,Social Media,Operator,Wale,218.35,157.0,Critical,fail,fail,week 53
ExcluDive,2020-12-31 18:31:03,2020-12-31 18:36:30,2020-12-31 22:50:08,Customers End,Sola,2021-01-02 06:39:45,Completed,Closed,North-Central,FCT ABUJA,Social Media,Operator,Wale,253.63,327.0,Critical,fail,fail,week 53
ExcluDive,2020-12-29 14:10:09,2020-12-29 14:17:47,2020-12-29 18:00:58,Customers End,Vitus,2025-11-16 09:23:19,Active,Resolved,North-Central,FCT ABUJA,Social Media,Operator,Seun,223.18,458.0,Critical,fail,fail,week 53
FoodCo,2020-12-29 11:46:04,2020-12-29 11:56:14,2020-12-29 17:08:46,Customers End,Myers,2020-12-29 23:32:43,Completed,Closed,South-West,OYO,Social Media,Operator,Kerry,312.53,610.0,Critical,fail,fail,week 53
FoodCo,2020-12-31 01:01:12,2020-12-31 01:05:46,2020-12-31 05:50:03,Routine Service,Jonathan,2020-12-31 02:54:17,Completed,Closed,South-South,ANAMBRA,Social Media,Operator,Kerry,284.28,274.0,Critical,fail,fail,week 53
FoodCo,2020-12-31 17:25:03,2020-12-31 17:31:14,2020-12-31 22:49:44,Customers End,Akin,2021-01-01 14:39:29,Completed,Closed,North-West,ZAMFARA,Social Media,Operator,Wale,318.5,371.0,Critical,fail,fail,week 53
FoodCo,2020-12-29 19:58:04,2020-12-29 19:59:34,2020-12-30 01:11:45,Customers End,Tunde,2020-12-30 10:43:37,Completed,Closed,South-West,EKITI,Social Media,Operator,Victor,312.18,90.0,Critical,fail,fail,week 53
FoodCo,2020-12-31 23:22:03,2020-12-31 23:22:24,2021-01-01 02:40:45,Customers End,Kola,2021-01-01 09:17:31,Completed,Closed,North-West,KANO,Social Media,Operator,Wale,198.35,21.0,Critical,fail,fail,week 53
FoodCo,2020-12-30 21:40:04,2020-12-30 21:45:17,2020-12-31 01:22:46,Customers End,Atiku,2020-12-31 15:06:51,Completed,Closed,North-West,KANO,Social Media,Operator,Victor,217.48,313.0,Critical,fail,fail,week 53
FoodCo,2020-12-29 21:46:03,2020-12-29 21:47:25,2020-12-30 03:16:52,Customers End,Paul,2020-12-30 06:34:50,Completed,Closed,North-West,KANO,Social Media,Operator,Seun,329.45,82.0,Critical,fail,fail,week 53
FoodCo,2020-12-31 17:28:04,2020-12-31 17:37:51,2020-12-31 21:03:38,Routine Service,Paul,2021-01-01 06:22:36,Completed,Closed,North-East,BORNO,Social Media,Operator,Seun,205.78,587.0,Critical,fail,fail,week 53
FoodCo,2020-12-31 13:22:04,2020-12-31 13:24:23,2020-12-31 17:53:30,Customers End,Habeeb,2020-12-31 18:10:18,Completed,Closed,North-East,BORNO,Social Media,Operator,Victor,269.12,139.0,Critical,fail,fail,week 53
FoodCo,2020-12-31 07:28:03,2020-12-31 07:29:38,2020-12-31 10:44:56,Routine Service,Tunde,2020-12-31 15:15:08,Completed,Closed,North-East,BORNO,Social Media,Operator,Victor,195.3,95.0,Critical,fail,fail,week 53
FoodCo,2020-12-31 00:52:09,2020-12-31 00:59:39,2020-12-31 04:19:19,Routine Service,Bola,2020-12-31 02:56:35,Completed,Closed,North-East,BORNO,Social Media,Operator,Victor,199.67,450.0,Critical,fail,fail,week 53
FoodCo,2020-12-30 20:58:04,2020-12-30 21:04:10,2020-12-31 02:13:46,Routine Service,Tunde,2020-12-31 02:56:00,Completed,Closed,North-East,BORNO,Social Media,Operator,Victor,309.6,366.0,Critical,fail,fail,week 53
FoodCo,2020-12-30 01:07:03,2020-12-30 01:15:19,2020-12-30 05:45:38,Customers End,Paul,2020-12-30 06:34:11,Completed,Closed,North-East,BORNO,Social Media,Operator,Seun,270.32,496.0,Critical,fail,fail,week 53
FoodCo,2020-12-31 03:37:06,2020-12-31 03:41:24,2020-12-31 09:08:56,Line damage,Kingsley,2020-12-31 06:53:47,Completed,Closed,North-Central,NIGER,Social Media,Operator,Kerry,327.53,258.0,Critical,fail,fail,week 53
FoodCo,2020-12-31 21:10:04,2020-12-31 21:19:42,2021-01-01 02:22:17,Routine Service,Brenda,2021-01-01 14:47:42,Completed,Closed,South-South,ANAMBRA,Social Media,Operator,Kerry,302.58,578.0,Critical,fail,fail,week 53
FoodCo,2020-12-29 18:43:09,2020-12-29 18:46:38,2020-12-30 00:16:04,Customers End,Paul,2020-12-29 23:25:55,Completed,Closed,North-Central,BENUE,Social Media,Operator,Seun,329.43,209.0,Critical,fail,fail,week 53
GameStack,2020-12-31 22:07:04,2020-12-31 22:09:36,2021-01-01 01:42:23,Uknown,Segun,2025-11-16 09:23:19,Active,Open,South-West,ONDO,Social Media,Operator,Seun,212.78,152.0,Critical,fail,fail,week 53
Gloo,2020-12-31 10:34:58,2020-12-31 10:35:33,2020-12-31 15:07:58,hardware failure,Tunde,2020-12-31 14:49:09,Completed,Closed,South-West,LAGOS,Email,Operator,Victor,272.42,35.0,Critical,fail,fail,week 53
Goodies,2020-12-30 17:16:25,2020-12-30 17:26:41,2020-12-30 21:03:54,Line damage,Habeeb,2020-12-31 07:12:59,Completed,Closed,North-Central,KWARA,Email,Operator,Victor,217.22,616.0,Critical,fail,fail,week 53
Goodies,2020-12-30 17:49:03,2020-12-30 17:58:34,2020-12-30 23:42:05,hardware failure,Atiku,2021-01-02 06:38:20,Completed,Closed,North-West,KADUNA,Social Media,Operator,Victor,343.52,571.0,Critical,fail,fail,week 53
Goodies,2020-12-30 16:13:06,2020-12-30 16:22:22,2020-12-30 19:32:37,hardware failure,Sherifat,2021-01-02 06:32:50,Completed,Closed,North-West,KADUNA,Social Media,Operator,Victor,190.25,556.0,Critical,fail,fail,week 53
Homebiz,2020-12-29 18:46:03,2020-12-29 18:55:38,2020-12-29 22:40:11,Line damage,Segun,2020-12-30 00:56:26,Completed,Closed,South-West,OYO,Social Media,Operator,Seun,224.55,575.0,Critical,fail,fail,week 53
Hubmart,2020-12-31 02:43:04,2020-12-31 02:51:43,2020-12-31 06:31:47,Line damage,Jonathan,2020-12-31 07:22:30,Completed,Closed,South-West,OYO,Social Media,Operator,Kerry,220.07,519.0,Critical,fail,fail,week 53
Jendor,2020-12-29 16:58:06,2020-12-29 17:01:28,2020-12-29 20:05:48,Customers End,Habeeb,2020-12-30 15:04:50,Completed,Closed,North-Central,FCT ABUJA,Social Media,Operator,Victor,184.33,202.0,Critical,fail,fail,week 53
Justrite,2020-12-31 11:10:04,2020-12-31 11:20:48,2020-12-31 14:47:06,hardware failure,John,2020-12-31 14:21:35,Completed,Closed,North-East,BORNO,Social Media,Operator,Victor,206.3,644.0,Critical,fail,fail,week 53
Jara,2020-12-30 01:31:06,2020-12-30 01:31:32,2020-12-30 05:10:13,Uknown,Popoola,2025-11-16 09:23:19,Terminated,Terminated,North-Central,NASARAWA,Social Media,Operator,Seun,218.68,26.0,Critical,fail,fail,week 53
Jara,2020-12-30 01:31:03,2020-12-30 01:31:43,2020-12-30 05:11:08,Uknown,Vitus,2025-11-16 09:23:19,Terminated,Terminated,North-Central,NASARAWA,Social Media,Operator,Seun,219.42,40.0,Critical,fail,fail,week 53
Marketsquare,2020-12-31 23:55:04,2021-01-01 00:00:17,2021-01-01 05:06:44,Customers End,Jennifer,2021-01-01 07:07:49,Completed,Closed,South-South,EDO,Social Media,Operator,Kerry,306.45,313.0,Critical,fail,fail,week 53
Marketsquare,2020-12-31 11:13:03,2020-12-31 11:13:28,2020-12-31 16:56:30,Customers End,Tunde,2020-12-31 13:52:19,Completed,Closed,South-South,EDO,Social Media,Operator,Victor,343.03,25.0,Critical,fail,fail,week 53
Marketsquare,2020-12-30 10:10:04,2020-12-30 10:11:34,2020-12-30 14:14:40,hardware failure,Bola,2020-12-30 11:00:17,Completed,Closed,South-South,EDO,Social Media,Operator,Victor,243.1,90.0,Critical,fail,fail,week 53
SPARD,2020-12-31 11:22:03,2020-12-31 11:29:23,2020-12-31 16:54:01,Customers End,Sekina,2020-12-31 13:50:10,Completed,Closed,North-Central,PLATEAU,Social Media,Operator,Victor,324.63,440.0,Critical,fail,fail,week 53
